task_id	name	status	exit	realtime	peak_vmem
1699	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 41)	COMPLETED	0	2m 50s	1.8 GB
1710	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 43)	COMPLETED	0	2m 58s	1.8 GB
2014	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 57)	COMPLETED	0	2m 43s	974 MB
1567	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 36)	COMPLETED	0	2m	1.2 GB
1566	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 36)	COMPLETED	0	2m	1.2 GB
1568	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 36)	COMPLETED	0	2m 10s	1.2 GB
1578	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 36)	COMPLETED	0	1m 58s	1.2 GB
1579	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 36)	COMPLETED	0	2m	1.2 GB
2219	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 66)	COMPLETED	0	3.3s	748.3 MB
2225	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 66)	COMPLETED	0	3.5s	666.9 MB
1883	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 50)	COMPLETED	0	3.7s	731.7 MB
1531	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 33)	COMPLETED	0	2m 18s	809.8 MB
1574	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 36)	COMPLETED	0	2m 16s	1.2 GB
2135	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 64)	COMPLETED	0	3.4s	622.7 MB
1181	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 21)	COMPLETED	0	7.5s	1.2 GB
1832	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 48)	COMPLETED	0	5m 49s	991.2 MB
1346	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 24)	COMPLETED	0	3m 4s	2.3 GB
1283	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 23)	COMPLETED	0	7.4s	1.1 GB
1289	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 23)	COMPLETED	0	7.3s	1.1 GB
1532	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 33)	COMPLETED	0	2m 35s	885.3 MB
1533	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 33)	COMPLETED	0	2m 32s	944.3 MB
1538	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 33)	COMPLETED	0	2m 34s	911.1 MB
1562	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 34)	COMPLETED	0	2m 26s	849.9 MB
