task_id	name	status	exit	realtime	peak_vmem
3286	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 78)	COMPLETED	0	5m 12s	1.1 GB
3287	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 78)	COMPLETED	0	5m 36s	1.1 GB
2433	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 73)	COMPLETED	0	8m 29s	1.1 GB
2435	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 73)	COMPLETED	0	8m 14s	1.1 GB
2763	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 50)	COMPLETED	0	7m 36s	1 GB
2421	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 73)	COMPLETED	0	8m 29s	1.1 GB
2423	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 73)	COMPLETED	0	8m 29s	1.1 GB
1521	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 31)	COMPLETED	0	22m 1s	951.7 MB
1525	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 31)	COMPLETED	0	21m 53s	865.4 MB
1533	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 31)	COMPLETED	0	21m 51s	951.2 MB
1539	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 31)	COMPLETED	0	21m 45s	869.9 MB
3393	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 81)	COMPLETED	0	10m 46s	1.1 GB
2655	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 51)	COMPLETED	0	6m 47s	1 GB
2683	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 48)	COMPLETED	0	7m 52s	986.6 MB
2711	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 49)	COMPLETED	0	8m 14s	1.1 GB
2713	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 49)	COMPLETED	0	7m 48s	1.1 GB
2886	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 57)	COMPLETED	0	8m 2s	994.1 MB
2888	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 57)	COMPLETED	0	8m 1s	1.1 GB
2889	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 57)	COMPLETED	0	8m 2s	1.1 GB
2890	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 57)	COMPLETED	0	8m 1s	1.1 GB
2891	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 57)	COMPLETED	0	8m 2s	1.1 GB
2892	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 57)	COMPLETED	0	8m 1s	986.8 MB
2893	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 57)	COMPLETED	0	8m 2s	1.1 GB
2894	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 57)	COMPLETED	0	8m 1s	1.1 GB
2895	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 57)	COMPLETED	0	8m 2s	1.1 GB
2896	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 57)	COMPLETED	0	8m	1.1 GB
2898	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 57)	COMPLETED	0	8m 2s	982.2 MB
2940	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 56)	COMPLETED	0	8m 1s	986.1 MB
2942	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 56)	COMPLETED	0	8m 1s	1009 MB
2943	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 56)	COMPLETED	0	8m 2s	1.1 GB
3100	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 61)	COMPLETED	0	6m 27s	1.1 GB
3400	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 81)	COMPLETED	0	5m 54s	1.1 GB
3404	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 40)	COMPLETED	0	4m 59s	1.2 GB
3430	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 40)	COMPLETED	0	5m 29s	1.3 GB
3508	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 37)	COMPLETED	0	5m 27s	1.2 GB
